1,-10.37708333,0.699194953,0.2,-9.295833333,-11.45833333
2,-14.9,0.797587069,0.2,-13.475,-16.325
3,-20.67708333,0.661503731,0,-19.29583333,-22.05833333
4,-20.41041667,0.816932404,0,-18.92083333,-21.9
5,-16.8625,0.587329331,0,-15.44166667,-18.28333333
6,-22.4875,0.803870629,1.9,-21.0625,-23.9125
7,-28.44791667,0.841425785,0.2,-26.99166667,-29.90416667
8,-15.65833333,0.100984156,0,-14.32916667,-16.9875
9,-9.5125,0.280221721,0,-8.283333333,-10.74166667
10,-19.18958333,0.851804574,0,-17.66666667,-20.7125
11,-7.122916667,0.277566751,0.4,-5.995833333,-8.25
12,-4.6375,0.840554396,0.2,-3.216666667,-6.058333333
13,-11.46666667,0.760305312,0.2,-10.1375,-12.79583333
14,-23.77708333,0.842001439,0.2,-22.04166667,-25.5125
15,-22.35,0.712655155,0.5,-20.92916667,-23.77083333
16,-27.91666667,0.856263686,0.4,-26.175,-29.65833333
17,-32.37083333,0.856421741,0.2,-30.725,-34.01666667
18,-28.53333333,0.67212856,1,-27.025,-30.04166667
19,-31.6125,0.844879587,0,-29.95416667,-33.27083333
20,-19.21458333,0.723896084,0,-17.7375,-20.69166667
21,-21.66666667,0.50523428,0.4,-20.25833333,-23.075
22,-13.74791667,0.253472422,0,-12.675,-14.82083333
23,-21.84166667,0.871113984,0,-20.0875,-23.59583333
24,-22.2125,0.748048554,0,-20.47083333,-23.95416667
25,-22.33333333,0.861449397,0,-20.6875,-23.97916667
26,-22.09583333,0.872643496,0,-20.56666667,-23.625
27,-16.47708333,0.805670685,0,-15.20416667,-17.75
28,-21.09166667,0.600787649,0,-19.63333333,-22.55
29,-11.20625,0.83146463,0,-9.9875,-12.425
30,-5.070833333,0.021238748,2.9,-4.404166667,-5.7375
31,-15.75833333,0.881576169,0.2,-14.00833333,-17.50833333
32,-21.9,0.818333294,0,-20.2625,-23.5375
33,-30.07291667,0.888945738,0,-28.19166667,-31.95416667
34,-29.94166667,0.877598132,0.2,-28.30416667,-31.57916667
35,-28.45,0.902878419,0,-26.84583333,-30.05416667
36,-29.68333333,0.899925726,0,-28.37083333,-30.99583333
37,-21.4625,0.444547224,0.2,-20.0375,-22.8875
38,-19.15208333,0.719847963,0,-17.58333333,-20.72083333
39,-24.66041667,0.606007623,0,-23.1125,-26.20833333
40,-27.48333333,0.897113183,0,-25.52083333,-29.44583333
41,-20.98541667,0.712232966,0.2,-18.75833333,-23.2125
42,-19.38958333,0.886762671,0,-17.40833333,-21.37083333
43,-21.71458333,0.818122418,0,-20.27083333,-23.15833333
44,-20.02708333,0.902162812,0,-18.22916667,-21.825
45,-10.32916667,0.310016392,0,-9.154166667,-11.50416667
46,-14.93541667,0.895158004,0.5,-13.29166667,-16.57916667
47,-5.514583333,0.538190977,0.2,-3.566666667,-7.4625
48,0.314583333,0.754368227,0.2,1.0125,-0.383333333
49,-1.795833333,0.235999976,0,-1.083333333,-2.508333333
50,-1.041666667,0.799092413,0,-1.15648E-16,-2.083333333
51,-3.1375,0.904674686,0,-2.058333333,-4.216666667
52,-1.622916667,0.776765683,0.8,-0.3625,-2.883333333
53,-10.24375,0.471525069,0,-8.358333333,-12.12916667
54,-16.20416667,0.532123339,0.9,-13.94166667,-18.46666667
55,-13.53333333,0.88573871,0.4,-11.575,-15.49166667
56,-12.20625,0.804847753,0.2,-10.42083333,-13.99166667
57,-17.34791667,0.310623546,0.4,-15.70833333,-18.9875
58,-15.47916667,0.733204783,0,-12.8375,-18.12083333
59,-7.904166667,0.683391413,0,-6.591666667,-9.216666667
60,-12.32291667,0.896515195,0,-9.4625,-15.18333333
61,-11.55,0.820126844,0.6,-8.7625,-14.3375
62,-5.752083333,0.016322967,2.2,-4.858333333,-6.645833333
63,-7.029166667,0.216124524,0.2,-6.316666667,-7.741666667
64,-22.325,0.915382591,0.9,-19.35416667,-25.29583333
65,-24.7,0.894848421,0,-20.67083333,-28.72916667
66,-21.20416667,0.78210529,0,-16.98333333,-25.425
67,-22.11875,0.915336869,0.2,-18.44583333,-25.79166667
68,-15.85,0.914036278,0,-13.42083333,-18.27916667
69,-16.91041667,0.881271065,0,-14.15833333,-19.6625
70,-23.06458333,0.913922937,0,-19.3625,-26.76666667
71,-15.81666667,0.868694572,0,-14,-17.63333333
72,-13.32083333,0.809033912,1,-11.62916667,-15.0125
73,-11.7875,0.043933308,0,-10.90833333,-12.66666667
74,-22.0375,0.913704863,0,-19.09166667,-24.98333333
75,-19.73541667,0.89376474,0,-15.7875,-23.68333333
76,-9.689583333,0.448845718,0,-6.545833333,-12.83333333
77,-6.835416667,0.87573427,0,-4.725,-8.945833333
78,-2.897916667,0.058864245,0,-1.883333333,-3.9125
79,-0.714583333,0.002546396,13.1,-0.225,-1.204166667
80,-0.997916667,0.882517391,0.2,0.679166667,-2.675
81,-3.30625,0.906939369,0,-1.1375,-5.475
82,1.202083333,0.792273723,0,2.704166667,-0.3
83,2.420833333,0.90413813,0,3.8125,1.029166667
84,2.025,0.8349444,6.5,4.241666667,-0.191666667
85,2.89375,0.00760048,0,3.466666667,2.320833333
86,2.875,0.469377414,0,4.3,1.45
87,1.1375,0.795206004,8.5,1.883333333,0.391666667
88,-2.620833333,0.917719887,0,0.1875,-5.429166667
89,-1.9375,0.921582523,10.6,0.383333333,-4.258333333
90,-1.320833333,0.900333131,0.2,1.541666667,-4.183333333
91,-5.460416667,0.92527736,0,-3.058333333,-7.8625
92,-5.84375,0.627371123,0,-4.258333333,-7.429166667
93,-5.314583333,0.91310183,0,-4.083333333,-6.545833333
94,-6.677083333,0.923994216,0,-4.345833333,-9.008333333
95,-3.795833333,0.924506906,0,-0.620833333,-6.970833333
96,0.945833333,0.534071174,0,2.3375,-0.445833333
97,2.916666667,0.213764458,0,4.491666667,1.341666667
98,-0.004166667,0.860982269,0,2.625,-2.633333333
99,-0.791666667,0.82111258,0,1.604166667,-3.1875
100,4.560416667,0.907324671,0,7.725,1.395833333
101,8.904166667,0.887007653,0,13.58333333,4.225
102,-1.56875,0.854258221,0,1.266666667,-4.404166667
103,-2.389583333,0.035695654,0,-0.029166667,-4.75
104,0.529166667,0.889400401,10.5,3.833333333,-2.775
105,4.695833333,0.8023366,1,8.75,0.641666667
106,5.122916667,0.87953671,0,11.62916667,-1.383333333
107,-1.76875,0.924933689,0.2,2.029166667,-5.566666667
108,-2.447916667,0.927470318,16.1,3.704166667,-8.6
109,3.247916667,0.534624723,0.6,7.304166667,-0.808333333
110,5.858333333,0,0,6.625,5.091666667
111,4.21875,0.71085224,0,5.4375,3
112,0.429166667,0.824949801,0,3.104166667,-2.245833333
113,-2.397916667,0.839804512,0,-0.354166667,-4.441666667
114,-4.235416667,0.932715338,0,-0.345833333,-8.125
115,-0.83125,0.8971402,0,3.725,-5.3875
116,1.866666667,0.88420181,0,6.6,-2.866666667
117,0.572916667,0.930178767,0,6.533333333,-5.3875
118,5.514583333,0.731559267,0,12.14166667,-1.1125
119,5.420833333,0.9177026,0,12.67916667,-1.8375
120,8.4125,0.924847277,4,16.47916667,0.345833333
121,-1.29375,0.915846153,0.2,4.816666667,-7.404166667
122,-1.477083333,0.933509111,4.5,5.308333333,-8.2625
123,-0.825,0.935181503,1.6,6.179166667,-7.829166667
124,1.516666667,0.8887723,0.5,11.3375,-8.304166667
125,4.014583333,0,0,6.495833333,1.533333333
126,4.797916667,0.338561239,0,5.895833333,3.7
127,6.029166667,0.934602545,1.6,9.508333333,2.55
128,6.06875,0.906293766,1.9,10.05,2.0875
129,7.279166667,0.755974951,0.3,12.18333333,2.375
130,5.29375,0.800980823,0,8.6125,1.975
131,2.00625,0.787541691,0,5.933333333,-1.920833333
132,2.185416667,0.913752364,0.2,8.175,-3.804166667
133,-0.258333333,0.936975292,0,5.766666667,-6.283333333
134,2.191666667,0.935650028,0,10.35416667,-5.970833333
135,4.777083333,0.824439842,0,11.725,-2.170833333
136,0.114583333,0.936085768,0,7.683333333,-7.454166667
137,6.308333333,0.817273994,0,15.97916667,-3.3625
138,9.660416667,0.822651423,0,12.80416667,6.516666667
139,6.945833333,0.936143074,18.5,11.39583333,2.495833333
140,10.18125,0.927604367,15,17.0375,3.325
141,12.76458333,0.866342402,0,18.00416667,7.525
142,11.6875,0.878659789,1.8,13.55833333,9.816666667
143,11.34583333,0.752114313,2.3,13.35833333,9.333333333
144,8.64375,0.857673781,0.2,12.175,5.1125
145,8.64375,0,0,9.504166667,7.783333333
146,12.7375,0.590350309,0,14.75,10.725
147,13.65208333,0.926018276,0,18.4,8.904166667
148,10.4,0.937899523,19.2,16.39583333,4.404166667
149,10.09583333,0.938227594,15.1,16.4375,3.754166667
150,13.42083333,0.801283711,1.6,16.15833333,10.68333333
151,10.8875,0.913149998,0,15.25833333,6.516666667
152,8.41875,0.901868691,0,12.44166667,4.395833333
153,14.14375,0.655702019,0.6,17.89166667,10.39583333
154,14.38541667,0.800677009,0,19.02916667,9.741666667
155,7.922916667,0.926143817,0,12.6,3.245833333
156,7.722916667,0.727639639,0,15.04166667,0.404166667
157,15.94166667,0.581599092,0,19.5375,12.34583333
158,11.20625,0.932651712,0,15.13333333,7.279166667
159,8.914583333,0.919668808,1.6,13.23333333,4.595833333
160,14.64583333,0.624153294,6,18.59583333,10.69583333
161,14.47083333,0.530440757,6.4,15.9,13.04166667
162,13.41875,0.916376133,8.8,16.27083333,10.56666667
163,11.29791667,0.908664437,9.3,16.175,6.420833333
164,9.541666667,0.875556618,1.9,13.8,5.283333333
165,7.985416667,0.863095804,1.6,11.4875,4.483333333
166,9.99375,0.740710382,0,11.82916667,8.158333333
167,7.35,0.935331317,0,11.2125,3.4875
168,13.05208333,0.906817612,14.7,17.74166667,8.3625
169,19.05208333,0.918954119,3,23.5375,14.56666667
170,20.075,0.912831102,1,25.225,14.925
171,18.71666667,0.658998996,2.2,20.36666667,17.06666667
172,17.67083333,0.901535684,1,20.83333333,14.50833333
173,14.52708333,0.939585237,0.2,18.57916667,10.475
174,10.07708333,0.894023415,0,12.93333333,7.220833333
175,12.90416667,0.935325979,0,16.85,8.958333333
176,18.68958333,0.899373002,0,21.63333333,15.74583333
177,17.72916667,0.825844816,0,19.49583333,15.9625
178,15.10208333,0.932974382,0,18.85,11.35416667
179,14.325,0.920596982,0,17.925,10.725
180,11.01875,0.884099022,0,14.76666667,7.270833333
181,13.90625,0.316636823,0,16.84583333,10.96666667
182,19.29166667,0.919644089,0,22.72916667,15.85416667
183,17.85625,0.790552123,0.6,20.43333333,15.27916667
184,17.64375,0.929322097,0,21.32916667,13.95833333
185,19.26458333,0.936833006,0,23.40416667,15.125
186,20.15833333,0.930494688,0,24.14166667,16.175
187,21.85625,0.932836474,0,26.67083333,17.04166667
188,23.60208333,0.89754376,0,27.34583333,19.85833333
189,15.95208333,0.890940052,1.6,21.75416667,10.15
190,14.98125,0.93929029,6,21.68333333,8.279166667
191,16.94791667,0.869220634,6.4,22.20416667,11.69166667
192,18.63541667,0.82855085,8.8,20.27083333,17
193,18.85,0.919545062,9.3,23.27916667,14.42083333
194,19.07916667,0.856919965,1.9,23.18333333,14.975
195,17.89791667,0.246290293,1.6,20.22916667,15.56666667
196,17.50833333,0.291931528,0,18.80416667,16.2125
197,16.59583333,0.84920887,0,18.59166667,14.6
198,16.67291667,0.905216738,14.7,19.0625,14.28333333
199,17.96041667,0.903082673,3,21.70416667,14.21666667
200,19.29375,0.907608837,1,22.24583333,16.34166667
201,14.26875,0.790887559,2.2,16.23333333,12.30416667
202,12.9875,0.926949564,1,17.15416667,8.820833333
203,15.19375,0.924455948,0.2,19.20833333,11.17916667
204,17.90416667,0.84670081,0,20.00416667,15.80416667
205,14.24791667,0.464297685,0,15.925,12.57083333
206,9.647916667,0.91790096,0,13.8625,5.433333333
207,11.65625,0.909141113,0,16.34166667,6.970833333
208,14.75625,0.905775331,0,18.325,11.1875
209,14.87083333,0.932922733,0,19.30833333,10.43333333
210,17.08958333,0.814197087,0,19.11666667,15.0625
211,19.00625,0.730079452,0,20.78333333,17.22916667
212,16.82291667,0.916563162,0,19.65,13.99583333
213,11.37708333,0.117193156,0,13.68333333,9.070833333
214,10.6875,0.884116166,0,13.35833333,8.016666667
215,10.36458333,0.913752364,0,14.83333333,5.895833333
216,14.21458333,0.92126729,3.8,18.825,9.604166667
217,11.11041667,0.675523484,0,13.8875,8.333333333
218,10.14166667,0.862543328,0.4,13.45,6.833333333
219,9.804166667,0.300779036,0,10.7875,8.820833333
220,10.94166667,0.784680436,0,13.55,8.333333333
221,13.19583333,0.863191434,0,16.67916667,9.7125
222,17.25416667,0.855973012,0,19.6125,14.89583333
223,18.55208333,0.910755752,0,21.6375,15.46666667
224,19.95,0.902052723,0.2,23.8125,16.0875
225,17.50833333,0.894123671,0,20.20416667,14.8125
226,15.95416667,0.784562012,0,18.37916667,13.52916667
227,19.83541667,0.754752696,6.9,21.72916667,17.94166667
228,19.23541667,0.826038174,0.2,20.67916667,17.79166667
229,20.6375,0.896419419,0,22.84583333,18.42916667
230,18.10208333,0.918320382,0,21.85833333,14.34583333
231,18.38541667,0.902064968,2.4,22.47083333,14.3
232,20.8125,0.766380908,0,22.24583333,19.37916667
233,15.08333333,0.692946416,0,16.90833333,13.25833333
234,11.22708333,0.929245498,0,13.95833333,8.495833333
235,11.67708333,0.925327215,0,15.57916667,7.775
236,12.86458333,0.903166528,0,16.825,8.904166667
237,15.00625,0.892066949,0,19.00416667,11.00833333
238,15.7875,0.920613074,0.7,20.25,11.325
239,16.9875,0.92258217,0,22.20833333,11.76666667
240,15.56458333,0.904975308,0,20.20416667,10.925
241,18.98541667,0.918328897,8.8,25.94166667,12.02916667
242,20.80416667,0.879071846,0.2,25.98333333,15.625
243,11.94583333,0.873772102,0,16.14583333,7.745833333
244,9.839583333,0.517127512,1.8,10.85,8.829166667
245,10.82083333,0.915737537,0.4,13.77916667,7.8625
246,12.40833333,0.905967594,4.4,16.55416667,8.2625
247,12.75208333,0.883755073,0,16.55416667,8.95
248,7.9375,0.875358631,0,11.37083333,4.504166667
249,8.758333333,0.402159963,0,10.68333333,6.833333333
250,14.62916667,0.848215559,0,17.14583333,12.1125
251,19.33541667,0.914496006,0,23.12916667,15.54166667
252,20.49583333,0.897757701,0,25.0125,15.97916667
253,20.81041667,0.907247866,0,23.87916667,17.74166667
254,12.5625,0.62666082,0,16.8875,8.2375
255,8.375,0.305736187,3.2,12.04166667,4.708333333
256,8.4375,0.763916886,0,11.30833333,5.566666667
257,2.8875,0.912685374,0,6.479166667,-0.704166667
258,1.383333333,0.91763338,9.4,6.070833333,-3.304166667
259,6.852083333,0.871431259,0,10.5625,3.141666667
260,6.69375,0.563898108,0,9.2375,4.15
261,8.820833333,0.887121615,0,13.525,4.116666667
262,5.060416667,0.759643461,0,7.5,2.620833333
263,5.722916667,0.789595848,0,8.420833333,3.025
264,7.191666667,0.918098367,0,12.7875,1.595833333
265,11.24791667,0.869937123,0,15.12916667,7.366666667
266,9.904166667,0.709242539,0,11.34166667,8.466666667
267,5.147916667,0.89789096,0.6,7.779166667,2.516666667
268,6.604166667,0.816503617,0,10.20833333,3
269,8.60625,0.723115419,0,11.38333333,5.829166667
270,5.085416667,0.020014415,0,6.191666667,3.979166667
271,9.64375,0,0,10.11666667,9.170833333
272,4.88125,0.845916891,0,7.525,2.2375
273,2.35625,0.760744524,0,4.6625,0.05
274,2.977083333,0,0,4.091666667,1.8625
275,-2.829166667,0.444940765,0,0.083333333,-5.741666667
276,-1.891666667,0.917468515,0.2,2.920833333,-6.704166667
277,1.35625,0.799862287,0,6.370833333,-3.658333333
278,4.791666667,0.184293636,0,6.108333333,3.475
279,-0.120833333,0.72820658,0,2.754166667,-2.995833333
280,-1.835416667,0.912117278,0.9,1.454166667,-5.125
281,-0.122916667,0.76363197,0.2,4.241666667,-4.4875
282,5.922916667,0.617734594,0,7.754166667,4.091666667
283,6.670833333,0.791054875,0,11.25833333,2.083333333
284,6.445833333,0.859888312,0,12.06666667,0.825
285,3.360416667,0.901794884,0,8.9875,-2.266666667
286,3.435416667,0.756430162,0,6.595833333,0.275
287,3.291666667,0.843890461,0,5.1,1.483333333
288,2.922916667,0.399410059,0,3.65,2.195833333
289,0.233333333,0.409816358,0,1.6625,-1.195833333
290,-1.24375,0.786091433,0,0.2875,-2.775
291,-2.914583333,0.903808563,0,0.483333333,-6.3125
292,-1.308333333,0.888057104,0,5.116666667,-7.733333333
293,1.089583333,0.8971402,0.8,5.370833333,-3.191666667
294,3.2375,0.761327643,0,8.979166667,-2.504166667
295,5.435416667,0.79499164,0.9,11.67916667,-0.808333333
296,5.66875,0.883391722,0,9.975,1.3625
297,8.24375,0.809126965,0,13.5,2.9875
298,8.427083333,0.861105503,0,12.72083333,4.133333333
299,13.79375,0.302646241,0,15.33333333,12.25416667
300,7.925,0,0,10.275,5.575
301,0.445833333,0.892319149,0,1.816666667,-0.925
302,-0.84375,0.451546653,0,0.6375,-2.325
303,-4.427083333,0.888724905,0,-2.191666667,-6.6625
304,-4.345833333,0.032121614,0,-2.704166667,-5.9875
305,2.816666667,0.884030395,0,5,0.633333333
306,1.98125,0.806199482,0,6.945833333,-2.983333333
307,0.19375,0.781680239,0,3.941666667,-3.554166667
308,-1.697916667,0.57223237,10.1,1.754166667,-5.15
309,3.295833333,0.818543682,0.2,6.241666667,0.35
310,8.858333333,0.070036005,0.2,10.57916667,7.1375
311,8.9375,0.195187331,0,9.758333333,8.116666667
312,1.270833333,0.05088295,11.1,3.5,-0.958333333
313,-3.808333333,0.017556536,4.3,-0.9375,-6.679166667
314,-5.710416667,0.896103475,0.3,-3.8125,-7.608333333
315,-5.675,0.886828104,0,-3.3375,-8.0125
316,-5.66875,0.84630985,0,-3.491666667,-7.845833333
317,-3.7125,0.854258221,0,-2.116666667,-5.308333333
318,-3.377083333,0.533793905,0,-2.691666667,-4.0625
319,-1.054166667,0.024893461,0.3,-0.254166667,-1.854166667
320,-0.54375,0.038063719,0,0.5,-1.5875
321,-3.75625,0,15.2,-3.0125,-4.5
322,-7.258333333,0.618664941,9,-6.495833333,-8.020833333
323,-7.902083333,0.399870132,0,-7.191666667,-8.6125
324,-6.858333333,0.064483476,0,-6.270833333,-7.445833333
325,-16.44791667,0.853549867,0.2,-15.0375,-17.85833333
326,-20.85833333,0.875635637,0,-19.6375,-22.07916667
327,-19.77291667,0.633815507,13,-18.34583333,-21.2
328,-24.67291667,0.824400491,0,-22.95833333,-26.3875
329,-19.65625,0.879924442,1,-17.96666667,-21.34583333
330,-18.40208333,0.470095236,0.4,-17.25416667,-19.55
331,-14.9875,0.664834498,0,-13.6,-16.375
332,-14.42708333,0.500820737,0,-13.52083333,-15.33333333
333,-6.0875,0.550124549,0,-5.425,-6.75
334,-4.922916667,0.022460026,0,-4.15,-5.695833333
335,-22.09583333,0.882482145,0.2,-20.8125,-23.37916667
336,-21.14166667,0.882464514,0,-20.02083333,-22.2625
337,-13.50833333,0.006341767,0,-12.45416667,-14.5625
338,-2.63125,0.758010111,0.2,-1.458333333,-3.804166667
339,-15.69375,0.826769038,0,-13.97916667,-17.40833333
340,-18.43125,0.827113097,6,-17.06666667,-19.79583333
341,-12.81041667,0.819671408,0,-11.45416667,-14.16666667
342,-9.533333333,0.851579968,0.9,-8.270833333,-10.79583333
343,-3.233333333,0.388152725,0,-2.5,-3.966666667
344,-18.84583333,0.846098506,0,-17.42916667,-20.2625
345,-26.20625,0.822691561,10.1,-24.6125,-27.8
346,-24.30833333,0.319012863,2.5,-23.01666667,-25.6
347,-19.10416667,0.844138923,0.2,-17.85,-20.35833333
348,-28.85208333,0.847891386,0,-27.30833333,-30.39583333
349,-22.72083333,0.582935534,0,-21.4375,-24.00416667
350,-26.04791667,0.841489953,0,-24.6625,-27.43333333
351,-31,0.845643663,0,-29.28333333,-32.71666667
352,-20.84375,0.45269611,0,-19.6375,-22.05
353,-9.229166667,0.628959463,0,-8.383333333,-10.075
354,-19.8,0.871641909,0,-18.8,-20.8
355,-12.70416667,0.850074586,0,-11.875,-13.53333333
356,-10.04583333,0.459865582,0,-9.425,-10.66666667
357,-8.945833333,0.775935679,0.2,-8.2375,-9.654166667
358,-12.18333333,0.62487316,0.2,-11.27083333,-13.09583333
359,-11.6625,0.302024948,1.4,-10.84166667,-12.48333333
360,-10.69791667,0.096838474,0.6,-9.983333333,-11.4125
361,-5.308333333,0.033315901,0.2,-4.891666667,-5.725
362,-2.708333333,0.049731702,0.2,-2.2,-3.216666667
363,-7.39375,0.654791749,0,-6.454166667,-8.333333333
364,-13.06666667,0.754214101,1.1,-12.3375,-13.79583333
365,-8.585416667,0.297014466,0.2,-7.7125,-9.458333333