1,0,0.03691673561599973,-15.49791667
2,0,0.007711129113376824,-17.33333333
3,0,0.05911277293736463,-14.09583333
4,0,0.1073492968163255,-11.05416667
5,0,0.1551625753435457,-7.84375
6,0,0.002108851364189341,-17.675
7,0,0.2064091402116501,-5.347916667
8,0,0.2810025236986582,0.78125
9,0,0.2730265943859249,-0.070833333
10,0,0.2366686806389093,-3.329166667
11,0,0.1885778489603914,-5.49375
12,0,0.1887003156310474,-7.266666667
13,0.1,0.1514552729703242,-9.002083333
14,1.6,0.127276809697744,-9.983333332999999
15,0,0.04804538176201009,-15.09583333
16,0,0.07986129810153832,-12.7875
17,0.4,-0.07696499824349756,-21.9
18,0,-0.06423319196403122,-21.09583333
19,0.3,-0.03885188052817935,-19.69375
20,0.4,-0.05668581888931636,-20.41875
21,0.3,0.04954860394557712,-15.18333333
22,0.2,-0.0800435545388364,-21.42916667
23,1.8,-0.2163209997208385,-26.40208333
24,0,-0.06153893293731572,-20.575
25,0,-0.01398279076549922,-18.43125
26,0,-0.07654272807882274,-20.91041667
27,0,-0.1805020864171968,-25.13958333
28,0,-0.3418989248663759,-32.48958333
29,0,-0.2309067826370447,-26.98958333
30,0,-0.1945928759491849,-25.72291667
31,0.1,-0.1826680907794808,-25.21875
32,0,-0.09299033827517961,-21.65416667
33,0,-0.1943218467764566,-25.14375
34,1.4,-0.286803583430837,-28.02083333
35,0.2,-0.1559822175994303,-23.33541667
36,0.2,0.1109155628806572,-11.78958333
37,0,-0.06270099545756928,-20.88541667
38,0,-0.05606751520436761,-20.28333333
39,0,0.2205554223242894,-6.527083333
40,0,0.07548573695465984,-14.225
41,0,0.0319626894145282,-16.29375
42,0,0.03311115661156307,-16.3375
43,0,0.05895071252079874,-15.50833333
44,0,0.03335416096724029,-16.56458333
45,0,-0.3677594139293483,-28.6875
46,0,-0.1791784289789277,-22.97291667
47,0,0.06490948380297756,-15.02708333
48,0,0.07780179733547711,-14.06041667
49,0,0.2700248205681203,-7.2
50,0,0.3190285375237942,-5.791666667
51,0,0.2902668788050063,-4.027083333
52,0,0.2699866780591087,-6.920833333
53,0,0.2863645084368066,-4.747916667
54,0,0.3778462577559216,-4.285416667
55,0,0.2980560614187392,-4.34375
56,0,0.3934870446677874,-2.977083333
57,0.8,0.4154433973316181,-2.154166667
58,0.7,0.5893643886571083,-0.433333333
59,0,0.4779265576765639,-1.891666667
60,0,0.1624074429310935,-13.54791667
61,0.3,-0.1418315484372077,-21.04583333
62,0,0.1743561293168754,-13.67291667
63,0,0.6110992259410416,-2.414583333
64,0,0.5942939515207144,0.414583333
65,0,0.3934516174170458,1.210416667
66,0,0.1625502216778227,-12.975
67,0,0.1002108540656986,-15.46458333
68,5.1,-0.1864249303678603,-21.63125
69,0,-0.2729958612105406,-23.16666667
70,0,-0.1445337454374516,-20.54166667
71,0,0.01626374603828651,-17.49583333
72,0,0.05996884879470641,-16.56041667
73,0,0.3171114038957862,-11.73958333
74,0,0.4983826431593508,-6.41875
75,0,0.5367389714328006,-1.34375
76,0.1,0.424404162885361,-4.06875
77,0,0.3971532649578182,-7.13125
78,0,0.8466088101792134,1.18125
79,0,0.7863331785359012,-3.40625
80,0.5,0.2588806999738358,-13.72291667
81,0,0.6276850089937146,-7.625
82,1,0.735674298971308,-0.854166667
83,0,0.6697662613571729,-2.308333333
84,0,0.6847172504464205,-0.179166667
85,3.5,0.7236094453482717,1.727083333
86,0,0.7863336924159464,-0.0125
87,0,0.8521260715461602,-0.670833333
88,0,1.267058802409383,4.960416667
89,0,1.082470414253826,5.64375
90,0,0.6895017747558424,4.24375
91,4.5,1.03252316933722,1.822916667
92,5.1,1.224261497684153,1.5375
93,1.4,1.061829979647749,-2.179166667
94,0,1.339587385257211,-2.133333333
95,0,1.154340689224786,1.04375
96,0,0.6979951263958325,-8.699999999999999
97,0,0.9310410656981279,-5.38125
98,0.6,0.9974016330820671,-0.110416667
99,0,0.8497005196301562,-6.772916667
100,0,0.8327946341170492,-7.7875
101,0,0.896384649958907,-4.327083333
102,0,1.202194661657252,-1.395833333
103,0,0.9163383766412371,-1.46875
104,0,0.5560246040385585,-10.525
105,0,0.738807544991677,-9.854166666999999
106,0,1.427033448476223,-4.51875
107,0,1.801369416340459,1.652083333
108,0,1.664206963124164,0.947916667
109,0,1.57785895546857,-2.979166667
110,0.3,2.165847072773377,-0.391666667
111,0,2.949505884986401,5.545833333
112,0,2.048084389404895,5.991666667
113,0,2.16876829547308,5.772916667
114,0,3.401193680125274,9.110416667000001
115,2.9,3.104397207107808,8.429166667000001
116,0,2.759304909678258,5.845833333
117,0,2.352106546772742,5.21875
118,1.7,2.280137476900373,3.5625
119,1.4,2.849685558147968,6.45625
120,0,2.947998820688983,8.1625
121,2.7,1.78588185099413,5.029166667
122,0,4.002132803418808,11.15
123,0,3.293365775854813,11.05
124,0,3.124117911767048,9.327083332999999
125,0,3.3305993425824,11.61458333
126,0,2.415977222934262,10.76875
127,0,2.842380668519488,9.672916667000001
128,0.2,2.386544071066793,8.864583333000001
129,0,2.64123740835392,6.64375
130,0,2.074519054856726,8.127083333
131,0,1.873003684537491,7.539583333
132,0,0.9747322995207183,3.454166667
133,3.5,1.296484865924514,1.133333333
134,1.4,2.182012200264401,2.354166667
135,0.2,2.763571064494017,4.052083333
136,0,2.976357484643957,7.81875
137,0,2.052101892095762,3.291666667
138,0,2.491988792448193,1.622916667
139,0,3.378427487640966,8.470833333
140,0,3.066797456413655,10.59166667
141,1.3,1.964462421405715,11.94791667
142,0,2.673740240785969,10.69791667
143,12.5,2.79182214440338,10.19375
144,2.5,2.381993965684956,8.1
145,0,2.55413967242931,6.841666667
146,0.2,3.569709964996783,10.34791667
147,0,2.985352304991537,10.14791667
148,0,3.012556735070266,12.33958333
149,0,3.181775567488089,10.15625
150,0,3.374456922554023,7.16875
151,0,2.242184884150328,6.083333333
152,0,2.432053518769862,10.03958333
153,0,2.932289397261271,12.31666667
154,0,4.112296966432145,16.13541667
155,0,2.415076930889787,9.183333333
156,0,2.515853551380762,12.31041667
157,10.4,3.138916149670164,13.84583333
158,12.5,2.734104158435093,9.112500000000001
159,0,2.53293638822063,8.777083333
160,0.2,2.818544167058262,8.316666667
161,1,3.34421816882005,10.4625
162,0,3.752179051930593,11.7875
163,0,3.793245254385093,12.82916667
164,0,2.853648643347565,15.73958333
165,0,3.106545395077575,18.26666667
166,0,1.751713091909415,16.06041667
167,0,3.048413902074835,16.7125
168,17.2,3.217319301767445,17.53958333
169,0.3,3.699542208503773,17.04166667
170,0,2.935072415557053,17.69791667
171,5.5,2.579804335494469,14.43541667
172,0,3.282886535656578,14.71875
173,0.2,2.086316688579735,14.32083333
174,0,3.407576308424543,15.48541667
175,0,3.422586896265902,16.89791667
176,19.6,3.341140756183654,18.44166667
177,0,2.771234231805286,16.95
178,0,2.459678860060083,13.03333333
179,0,3.044625616338067,12.60625
180,0,3.932403029252651,20.00833333
181,6.6,3.716300040879169,23.73541667
182,8.699999999999999,3.085990964960678,18.125
183,0,2.277610834807373,18.58125
184,0,3.044995209682931,18.475
185,5.5,2.695510771632333,19.75208333
186,0.5,1.933402108160929,16.89791667
187,0,2.588172056642386,10.39375
188,0,3.358456890363297,13.12916667
189,1,2.469894607575851,15.13541667
190,0,3.089620516126423,17.61458333
191,0,3.913782473590198,21.15208333
192,0,3.319975121170451,21.55625
193,0,3.210614555772111,21.66041667
194,9.4,2.966317250728772,20.41458333
195,0,2.527903025952239,19.70416667
196,0,2.498419643874951,20.45416667
197,0,2.004759982081239,19.45625
198,12.1,2.597809356964603,18.97291667
199,1.1,2.1981921526866,14.89583333
200,0.9,3.070494085353934,17.01666667
201,0,2.972141180484351,15.27083333
202,0,3.254955321865384,14.89375
203,0,3.663496474641496,19.03333333
204,0,2.340040199037125,21.34166667
205,0,2.930675999473481,20.05833333
206,0,3.572868891638051,19.96458333
207,0,3.111951262016838,22.225
208,0,3.340451300818335,22.72708333
209,0,2.966960717768503,20.0125
210,0,2.697058278630859,16.71458333
211,0,2.684790239080232,16.49791667
212,8.699999999999999,2.965808274661942,15.66041667
213,0,3.234813866541765,17.10833333
214,0,3.168605497926889,14.04791667
215,0.2,2.835665333066629,13.34791667
216,0,2.241484460887656,13.0625
217,0,1.922024244067249,15.19166667
218,0,1.032602568787107,17.52083333
219,0,2.342034095397597,18.45416667
220,0,2.648070897936828,16.28958333
221,0.2,2.407488157000477,16.34583333
222,0,2.70523756972639,16.77083333
223,0,3.613408689506714,19.61666667
224,0,2.495337837723066,20.54166667
225,20.1,3.113411662257286,21.14583333
226,14.1,3.624039859811333,22.08541667
227,3.3,2.995854294376965,24.02083333
228,0,2.398095032333731,14.02916667
229,0,2.474736482020869,11.18333333
230,0,2.653642644539576,11.64166667
231,1.3,2.779458052656342,12.21875
232,0.3,3.135469977451041,13.675
233,0,2.56867566432401,17.38125
234,0,0.956852830497224,18.31875
235,0,1.489377702675428,11.70416667
236,0,2.220909974570161,10.03333333
237,0,2.262225312607529,9.672916667000001
238,0,2.506333181607692,13.18541667
239,0,2.463451444005862,16.87708333
240,4,2.388492973137068,19.5875
241,0,1.383798723639453,19.59583333
242,15.6,2.360039082000529,22.16041667
243,0,2.688935409491134,17.79375
244,0.7,1.759910105586236,16.15416667
245,0,2.711757494087778,13.57708333
246,2,2.360090290393436,13.48541667
247,0,2.207256978828972,10.62916667
248,0,2.097274667949896,8.300000000000001
249,0,2.26928747201993,8.824999999999999
250,0,2.486690190890815,12.08333333
251,0,2.381226413737166,10.67708333
252,0,2.552061817739342,14.80833333
253,0,2.768452055063037,18.7875
254,0,3.070188060841403,12.07291667
255,0,3.143500176994745,15.63958333
256,0.2,2.039096727384862,13.5625
257,0,1.576501534337702,10.69791667
258,0,1.119651393410467,8.487500000000001
259,0,0.6286030878318336,7.575
260,0,1.299385796839252,7.585416667
261,0,1.630201420162532,10.275
262,0,1.204569917381301,15.09375
263,0,2.079181686787828,11.54583333
264,0,1.861431875154243,12.34166667
265,0,1.2453676625837,10.675
266,0,1.148219575874366,10.03958333
267,2,0.5160127330890002,9.293749999999999
268,1.1,1.00605212876502,8.135416666999999
269,0,0.5429882668442824,8.127083333
270,0,1.105942641683423,9.05625
271,0,1.162535737417706,8.458333333000001
272,0,1.067029790836261,6.266666667
273,1.5,1.594779065237858,11.26458333
274,0,1.073413671837466,7.7375
275,0,0.9109005106406236,6.225
276,0,1.073774389087295,4.641666667
277,0,1.486834844361687,6.639583333
278,0,1.585538872896747,8.418749999999999
279,2,0.7094586743897925,12.07916667
280,0,0.6307559432066963,9.18125
281,0,0.9277449432693563,8.543749999999999
282,0,0.6772998889443338,6.225
283,0,0.6688722012870516,3.79375
284,2.2,0.7550458151871009,4.410416667
285,0.2,0.2834952655589801,6.975
286,0,0.5188901113960132,4.36875
287,1.2,0.702165046952466,5.085416667
288,0,0.5984772352744216,5.029166667
289,0.2,0.7830371544906126,1.575
290,0,0.6702807902564785,3.933333333
291,0,0.7790256645369378,8.793749999999999
292,0,0.7103640627357717,4.835416667
293,1.6,0.5702502586990805,0.102083333
294,1.6,0.717366657879565,2.53125
295,0,0.3259619561549853,5.191666667
296,0,0.4010658436841701,4.70625
297,0,0.6714256458205864,4.102083333
298,0.2,0.6969411351609875,4.954166667
299,0,0.5691707661455582,0.70625
300,1.5,0.4892665075292928,-4.222916667
301,1.9,0.5933626997010671,-2.61875
302,0,0.7211248198453045,1.620833333
303,0,0.7711453700746135,3.404166667
304,0,0.4603819272137636,-0.541666667
305,0,0.2884463732030881,-5.875
306,0,0.2708373876294805,-6.29375
307,0,0.2141164307739814,-8.699999999999999
308,0,0.3395588145854058,-4.539583333
309,0,0.3451239714756217,-1.272916667
310,0,0.276848983586625,0.110416667
311,0,0.2267738292944602,1.233333333
312,0,0.2165725271483631,0.61875
313,0,0.2857786288618423,-5.525
314,0,0.1485140781027469,-10.76875
315,0,0.2407556199155889,-7.804166667
316,0.6,0.3317821368286074,-2.427083333
317,0,0.3442746821832308,-2.058333333
318,0,0.466862033143525,-0.19375
319,0,0.2386825991272007,-6.154166667
320,0,0.2640699407831545,-4.285416667
321,0,0.2186906359617285,-2.90625
322,0,0.2210234423954188,-4.55
323,1.7,0.2260771751879737,-5.379166667
324,0.4,0.3955258992549518,-1.527083333
325,0,0.3557693918702831,-0.122916667
326,0.1,0.4856558915551329,0.785416667
327,0,0.1820415311339991,-9.279166667
328,1.8,0.2742970375547605,-3.504166667
329,0,0.05601496603753537,-15.05625
330,0,0.06786569675661004,-13.05416667
331,0,0.09312855401729737,-11.225
332,0,0.113564285600905,-8.737500000000001
333,0.1,-0.0008117354106750662,-17.84791667
334,0,-0.03768471379920772,-19.88958333
335,0,0.1683498988240318,-3.8
336,0,0.1600915039083195,-3.6375
337,0,0.1634229819659591,-4.625
338,0,0.134949413309822,-6.59375
339,0.1,0.02959004277305818,-15.79166667
340,0,0.02057015362045615,-16.53958333
341,0,0.1024804898445842,-10.19375
342,0,0.1268452984747999,-8.254166667
343,1.7,0.1172160144721625,-9.204166667000001
344,2.3,0.1217804705304951,-7.35
345,0.3,0.06890626132659611,-12.39791667
346,0,0.07779052781821424,-9.427083333000001
347,1.6,0.09490471268794232,-8.845833333
348,0,0.08473503320836318,-10.95625
349,0,0.05848129060927774,-13.08541667
350,0.1,0.06400174260015151,-11.98958333
351,0,0.1101010908691808,-8.81875
352,0,0.2122762048488126,-2.8875
353,0.4,0.06108852108056451,-13.98333333
354,4.5,-0.03024242552040282,-20.20208333
355,2,-0.03555557732596604,-20.46875
356,1.3,0.05453813241929854,-13.62291667
357,0,-0.004915177421999877,-18.14583333
358,0,-0.1329161435306019,-26.875
359,0,-0.2000269636621338,-30.44583333
360,0.1,-0.1926925163847321,-29.73541667
361,0,-0.1744890894086973,-28.66666667
362,0,-0.07959814875702187,-23.41041667
363,2.2,-0.1697278473121515,-29.22083333
364,0,-0.2435244464156515,-33.14791667
365,0.2,-0.1918130137950516,-29.95
